TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
1691|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:ALDERSON S/N:320|NO COMMENTS|NO COMMENTS|424|622|168|244|594|368|94|160|193|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|501|57.96|93.84|51.3|-2914|-3252|458|5907|7598|||CNTRH1,CNTRC1 - AIR BAG.
1692|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFR: HUMANOID SYSTEMS S/N 229|UNMODIFIED|NO COMMENTS|462|544|231|300|549|292|119|142|119|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|859|73.5|83.63|44.3|-5302|-2896|367|||||NO COMMENTS
1693|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:290|NO COMMENTS|NO COMMENTS|414|526|198|254|533|287|89|150|97|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|696|57.48|93.36|49.8|-4159|-4809|452|||||CNTRC1 - LOWER STEERING WHEEL RIM.
1694|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 354|UNMODIFIED|NO COMMENTS|500|671|302|348|559|317|155|216|91|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|353|59.75|92.38|38.1|-5680|-3612|286|||||FIRST CONTACT REGION FOR HEAD AND CHEST WAS AIRBAG
1695|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFR: HUMANOID SYSTEMS S/N 713|UNMODIFIED|NO COMMENTS|500|658|269|335|566|330|201|193|104|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|698|55.25|88.63|51.8|-6797|-3545|662|3314|7798|||HEAD & CHEST CONTACTED DRIVERS AIRBAG
1696|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 230|UNMODIFIED|NO COMMENTS|612|721|244|231|645|317|112|178|190|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|DP|DASHPANEL|744|67.88|84.13|46.8|-4003|-2242|397|||||NO COMMENTS
1697|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:ALDERSON S/N:357|NO COMMENTS|NO COMMENTS|500|643|198|267|589|351|122|135|119|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|485|53.76|88.92|51.3|-7073|-5827|470|6748|9510|||CNTRH1,CNTRC1 - AIR BAG.
1698|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFR: ALDERSON RESEARCH LABS S/N 1173|UNMODIFIED|NO COMMENTS|447|592|190|239|587|363|107|155|163|||||CN|CENTER POSITION|SH|STEERING WHEEL HUB|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|826|88|99.63|36.6|-3754|-2820|305|||||NO COMMENTS
1699|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFR:HUMANOID SYSTEMS,S/N:353|UNMODIFIED|NO COMMENTS|315|384|122|168|505|287|86|130|79|||||CN|CENTER POSITION|OT|OTHER|OT|OTHER|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|1097|51.38|53.63|38.6|-7526|-4564|253|||||HEAD CONTACTED DRIVERS SUNVISOR & AIRBAG, CHEST CONTACTED AIRBAG
1700|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N:826|UNMODIFIED|NO COMMENTS|447|538|188|208|605|330|124|188|130|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|980|65.63|79.5|48|-3381|-2429|547|3808|8896|||NO COMMENTS
1701|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N:192|UNMODIFIED|NO COMMENTS|630|742|218|229|635|396|89|152|168|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|1392|59.5|80.88|65.8|0|-9666|701|6245|0|||NO COMMENTS
1702|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFR:ALDERSON RESEARCH LABS, S/N:314|UNMODIFIED|NO COMMENTS|325|538|208|279|475|259|147|175|112|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|222|81|117|40.7|-5867|-6619|253|||||HEAD & CHEST CONTACTED DRIVERS AIRBAG
1703|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|HUMANOID SYSTEMS S/N:354|UNMODIFIED|NO COMMENTS|429|554|168|279|632|396|137|173|175|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|615|64.63|100.63|45.3|-9061|-6312|374|||||DUMMYS HEAD & CHEST CONTACTED AIRBAG
1704|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:45|NO COMMENTS|NO COMMENTS|424||188|259|612|373|152|168|142|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|361|61.08|96.96|48.7|-4786|-5534|337||6045|||CNTRH1,CNTRC1 - AIR BAG.
1705|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFR: HUMANOID SYSTEMS, S/N: 142|UNMODIFIED|NO COMMENTS|305|589|188|259|483|241|132|168|114|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|598|70.13|106.13|46.3|-4706|-3407|416|6824|6063|||HEAD & CHEST CONTACTED DRIVERS AIRBAG
1706|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 713|UNMODIFIED|NO COMMENTS|351|544|140|193|521|353|109|104|130|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|2021|91.75|96|48.2|-3158|-4760|554|2847|9061|||NO COMMENTS
1707|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 229|UNMODIFIED|NO COMMENTS|351|513|168|206|566|315|99|142|140|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|342|74|105.25|54.1|-4955|-6027|434|||||HEAD & CHEST CONTACTED AIRBAG
1708|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 83|UNMODIFIED|NO COMMENTS|345|574|150|254|493|251|107|150|99|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|705|56.88|92.38|51.4|-3950|-7678|478|2633|7491|||THE DUMMYS HEAD AND CHEST CONTACTED THE AIRBAG
1709|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 192|UNMODIFIED|NO COMMENTS|409|569|221|292|511|320|107|165|109|||||CN|CENTER POSITION|SW|STEERING WHEEL|DP|DASHPANEL|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|1219|61.38|95.5|58.8|0|-1566|660|5925|8750|||NO COMMENTS
1717|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS, S/N 758|UNMODIFIED|NO COMMENTS|406|505|193|241|546|312|58|127|190|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|OT|OTHER|1009|58.1|84|48|-6001|-8465|503|7380|8238|||NONE
1718|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|HUMANETICS  S/N:465|UNMODIFIED|NO COMMENTS|394|587|201||574|290|69|165|163|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|1211|55.2|91.2|67.2|-9119|-8821|760|7753|0|||NO COMMENTS
1719|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 230|UNMODIFIED|NO COMMENTS|615|732|262|282|632|401|91|147|193|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|984|69.63|83.75|54.6|-3034|-4261|446|||||NO COMMENTS
1720|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 314|UNMODIFIED|NO COMMENTS|404|554|231|249|518|330|114|163|109|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|714|55.63|91.63|53.3|-1628|-1913|453|||||NO COMMENTS
1721|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:290|NO COMMENTS|NO COMMENTS|516|638|170|226|602|373|79|160|180|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|465|65.4|101.28|38.2|-2789|-801|251|||||CNTRC1 - LOWER STEERING WHEEL RIM.
1722|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS, S/N: 830|UNMODIFIED|NO COMMENTS|305|363|97|180|554|381|69|152|173|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|519|67.8|91.7|52.4|-5058|-8136|442|3292|0|||DRIVER HEAD IMPACTED WITH PASSENGER HEAD WHILE IN REBOUND.
1723|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:ALDERSON S/N:320|NO COMMENTS|NO COMMENTS|419|605|168|239|559|363|94|160|91|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|920|67.8|103.68|48.4|-7709|-1000|398|836|9626|||CNTRC1 - ABDOMEN CONATCTED LOWER STEERING RIM.
1724|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS, S/N: 814|UNMODIFIED|NO COMMENTS|241|351|137|180|490|315|58|135|163|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|UN|UNKNOWN|NO|NONE|DP|DASHPANEL|NO|NONE|535|49.7|85.7|40.9|-2402|-1317|415|0|8122|||NONE
1725|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:ALDERSON S/N:1020|NO COMMENTS|NO COMMENTS|368|554|152|239|592|358|114|117|122|||||CN|CENTER POSITION|OT|OTHER|OT|OTHER|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|382|75.96|102.48|44|-7126|-4364|279|||||CNTRH1 - AIRBAG. CNTRH2 - TOP OF HEAD WITH WINDSHIELD.
1726|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS, S/N: 758|UNMODIFIED|NO COMMENTS|391|523|127|198|594|417|94|119|173|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|1345|73.8|100.4|70.2|-4982|-3946|696|3843|9568|||NO COMMENTS
1727|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS, S/N: 814|UNMODIFIED|NO COMMENTS|396|541|140|216|787|432|122|135|203|||||CN|CENTER POSITION|OT|OTHER|OT|OTHER|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|510|63.5|99.5|44.5|-3327|-2851|398|7282|8616|||AIRBAG INFLATED DURING IMPACT. DRIVER HEAD AND CHEST CONTACTED AIRBAG.
1728|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 229|UNMODIFIED|NO COMMENTS|462|572|201|206|574|335|71|112|140|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|928|69.25|92.5|52.5|-1161|-6125|529|||||NO COMMENTS
1729|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|HUMANETICS  S/N:465|UNMODIFIED|NO COMMENTS|414|503|173||561|381|114|163|142|||||CN|CENTER POSITION|SW|STEERING WHEEL|SR|STEERING WHEEL RIM|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|0|0|0|46.4|-5325|-4617|441|4675|9826|||HIC NOT RELEASED
1730|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:ALDERSON S/N:357|NO COMMENTS|NO COMMENTS|439|610|155|274|607|323|124|196|99|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|907|78.96|114.72|47.1|-6401|-3763|459|2940|7340|||CNTRH1,CNTRC1 - AIR BAG.
1731|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS, S/N: 814|UNMODIFIED|NO COMMENTS|356|439|64|150|546|356|89|178|155|||||CN|CENTER POSITION|SW|STEERING WHEEL|SR|STEERING WHEEL RIM|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|921|69.5|99.4|53.8|-3118|-2402|516|4884|4715|||NO COMMENTS
1732|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:290|NO COMMENTS|NO COMMENTS|343|490|203|259|472|226|107|150|102|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|577|59.52|95.4|56.8|-3149|-5903|427|||||CNTRC1 - LOWER STEERING WHEEL RIM.
1733|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:ALDERSON S/N:357|NO COMMENTS|NO COMMENTS|434|620|168|224|610|368|99|135|152|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|897|65.04|93.24|53.8|-1326|-5534|630|6806|9083|||CNTRH1,CNTRC1 - AIR BAG.
1734|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 1173|UNMODIFIED|NO COMMENTS|295|401|127|185|488|269|102|251|76|||||CN|CENTER POSITION|AB|AIR BAG|AB|AIR BAG|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|811|53.13|55.5|27.2|-5556|-5298|191|||||FIRST CONTACT FOR HEAD WAS A/B SECOND WAS SUNVISOR FIRST FOR CHEST A/B
1740|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 230|UNMODIFIED|NO COMMENTS|277|493|142|254|480|302|91|107|97|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|755|99|135|37.1|-4920|-3479|285|||||NO COMMENTS
1741|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 142|UNMODIFIED|NO COMMENTS|457|549|244|328|513|505|155|226|140|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|791|72.5|99.88|41.2|-5136|-3804|396|4866|8115|||NO COMMENTS
1742|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 713|UNMODIFIED|NO COMMENTS|447|580|193|270|622|329|120|158|130|||||CN|CENTER POSITION|AB|AIR BAG|BP|B PILLAR|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|589|64.88|100.88|47.9|-5412|-6932|1138|5235|7205|||HEAD & CHEST CONTACTED AIRBAG
1743|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:45|NO COMMENTS|NO COMMENTS|391|612|211|254|561|295|86|150|51|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|312|45.24|81.12|56.5|-3525|-7320|481|9178|8331|||CNTRH1,CNTRC1 - AIR BAG.
1746|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:45|NO COMMENTS|NO COMMENTS|325|620|224|310|462|241|137|132|97|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|360|72.12|108|44.1|-6122|-6291|411|3132|5773|||CNTRH1,CNTRC1 - AIR BAG.
1750|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:341|NO COMMENTS|NO COMMENTS|605|714|295|325|655|315|97|170|257|||||CN|CENTER POSITION|SH|STEERING WHEEL HUB|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|567|62.16|82.68|47.2|-4559|-5378|428|||||NO COMMENTS.
1751|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:ALDERSON S/N:1020|NO COMMENTS|NO COMMENTS|333|495|155|254|544|320|69|163|190|||||CN|CENTER POSITION|OT|OTHER|HW|HEADER - WINDSHIELD|OT|OTHER|SW|STEERING WHEEL|DP|DASHPANEL|NO|NONE|315|63|87.48|45.6|-5921|-5391|337|||||CNTRH1,CNTRC1 - AIRBAG.
1763|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:290|NO COMMENTS|NO COMMENTS|300|475|193|297|508|287|102|175|155|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|164|59.4|95.28|46.2|-4933|-7184|321|||||CNTRH1,CNTRC1 - AIR BAG.
1765|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:45|NO COMMENTS|NO COMMENTS|280|565|180|325|489|320|105|110|126|||||CN|CENTER POSITION|SR|STEERING WHEEL RIM|SH|STEERING WHEEL HUB|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|1459|73.56|81.12|50.9|-4199|-4688|487|2147|8209|||CNTRH1 - UPPER STEERING WHEEL RIM. CNTRC1 - LOWER STEERING WHEEL RIM.
1768|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 353|UNMODIFIED|NO COMMENTS|376|549|193|310|599|376|117|122|241|||||CN|CENTER POSITION|SW|STEERING WHEEL|OT|OTHER|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|413|69|105|40.9|-7300|-7798|313|||||HEAD CONTACTED CHEST
1769|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:290|NO COMMENTS|NO COMMENTS|351|625|196|345|531|307|114|142|147|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|482|68.04|103.92|58.6|-1709|-1707|552|||||CNTRH1,CNTRC1 - AIR BAG.
1770|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:341|NO COMMENTS|NO COMMENTS|302||173|272|495|274|99|127|122|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|852|59.4|81.6|57.2|-975|-1544|602||814|||CNTRH1,CNTRC1 - AIR BAG.
1771|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:45|NO COMMENTS|NO COMMENTS|308|505|213|237|508|282|104|174|85|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|522|47.88|83.76|62|-5373|-5700|589|2281|5788|||CNTRH1,CNTRC1 - AIRBAG
1772|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 314|UNMODIFIED|NO COMMENTS|404|564|241|328|488|249|119|163|191|||||CN|CENTER POSITION|SW|STEERING WHEEL|NO|NONE|SW|STEERING WHEEL|NO|NONE|DP|DASHPANEL|NO|NONE|928|91.5|103.13|36.2|-2064|-1192|304|||||DUMMY MEASUREMENTS ARE NEW FORMAT
1773|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|ALDERSON RESEARCH LABS S/N 314|UNMODIFIED|NO COMMENTS|345|582|252|343|528|264|130|132|155|||||CN|CENTER POSITION|OT|OTHER|BP|B PILLAR|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|442|70.38|104.5|40.9|-4324|-3416|288|||||FIRST CONTACT FOR HEAD WAS AIRBAG
1774|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:245|NO COMMENTS|NO COMMENTS|298|475|272|272|460|210|152|192|125|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|674|54.84|90.72|48.4|-4157|-5586|410|4897|6376|||CNTRH1,CNTRC1 - AIR BAG.
1775|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG:HUMANOID S/N:1020|NO COMMENTS|NO COMMENTS|434|566|173|310|617|295|99|188|183|||||CN|CENTER POSITION|OT|OTHER|OT|OTHER|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|205|77.64|84.84|46.7|-1430|-874|325|||||CNTRH1,CNTRC1 - AIR BAG.CNTRH2 - SUNVISOR
1776|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 192|UNMODIFIED|NO COMMENTS|318|515|232|295|506|284|125|137|155|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|542|67.13|100.88|46.6||-5108|371|5550|1011|||HEAD & CHEST CONTACTED AIRBAG
1777|1|01|LEFT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 354|UNMODIFIED|NO COMMENTS|325|498|201|310|549|323|127|158|203|||||CN|CENTER POSITION|OT|OTHER|NO|NONE|OT|OTHER|NO|NONE|DP|DASHPANEL|NO|NONE|427|57.88|93.88|48.2|-7638|-6850|432|||||HEAD AND CHEST CONTACTED AIR BAG
1778|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SYSTEMS S/N 142|UNMODIFIED|NO COMMENTS|310|610|206|325|528|310|137|201|150|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|770|58|88.75|45.5|-2394|-3440|424|5777|7769|||HEAD AND CHEST CONTACTED AIRBAG
