TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
2312|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: ALDERSON RESEARCH LABS S/N: 192|REDUNDANT HEAD AND CHEST ACCELEROMETERS|NO COMMENTS|249|543|221|310|441||126|151|106|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|438|56.72|92.72|46|-4580|-3584|409|4348|6639|||NO COMMENTS
2313|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 066|NO COMMENTS|NO COMMENTS|400|552|262|304|630||108|148|164|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|782|51.6|83.1|59.5|-3725|-6725|610|2624|7272|||LEGS CONTACTED GLOVEBOX
2314|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 340|NO COMMENTS|NO COMMENTS|304|541|211|307|548||120|132|173|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|567|63|91.2|61.9|-1519|-1542|506|||||NO COMMENTS
2317|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS S/N: 230|UNMODIFIED|NO COMMENTS|320|612|206|286|531||61|130|165|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|453|80.4|116.4|50.4|-1270|-1099|394|||||NO COMMENTS
2319|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: ALDERSON RESEARCH LABS S/N: 192|REDUNDANT HEAD AND CHEST ACCELEROMETERS|NO COMMENTS|337|595|210|281|548||117|158|193|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|432|58.88|94.88|42|-5378|-5052|406|5061|7629|||NO COMMENTS
2320|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: ALDERSON RESEARCH LABS S/N: 142|REDUNDANT HEAD AND CHEST ACCELEROMETERS|NO COMMENTS|292|499|199|295|452||86|171|141|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|531|51.76|87.76|53.5|-6091|-5308|559|4576|6331|||NO COMMENTS
2321|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SN 245|UNMODIFIED|INST. LOWER LEGS|308|506|204|312|475||107|198|155|||||CN|CENTER POSITION|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|133|50.64|86.52|49.8|-3484|-5975||||||CNTRH1-BACK OF HEAD INBOARD SIDE OF HEADREST
2322|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|HUMANOID SN 245|UNMODIFIED|INST. LOWER LEGS|310|522|189|303|485||110|195|160|||||CN|CENTER POSITION|OT|OTHER|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|261|53.16|83.88|59.2|-3539|-9297|99999|||||CNTRH1-TOP OF HEAD W/ ROOF
2327|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS S/N: 354|UNMODIFIED|NO COMMENTS|363|572|216|320|599||71|163|155|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|122|71.84|107.84|34|-1362|-1229|277|||||CNTRH2 IS SUNVISOR
2329|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE||79|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY, HYBRID 3 S/N:66|UNMODIFIED|NO COMMENTS|283|430|131|1000|572|1000|134|145|133|1000|1000|1000||CN|CENTER POSITION|NO|NONE|NO|NONE|OT|OTHER|UN|UNKNOWN|DP|DASHPANEL|NO|NONE|367|76.8|112.8||-1513|-1031||8197|8326|||NO COMMENTS
2334|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 340|NO COMMENTS|NO COMMENTS|338|560|293|387|563|9999|147|174|150|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|113|82.6|104.3|36.9|-433|-527|263|9999|9999|0|0|CNTRH2 IS SUNVISOR
2335|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS  S/N: 142|REDUNDANT HEAD AND CHEST ACCELEROMETERS|NO COMMENTS|332|550|214|313|541||35|123|157|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|403|65.6|100.32|46.2|-6339|-6700|419|1943|4518|||NO COMMENTS
2336|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:064|NO COMMENTS|NO COMMENTS|710|815|250|300|720|1000|56|110|264|1000|1000|1000|1000|CN|CENTER POSITION|NO|NONE|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|764|69.48|105.36|50.5|-2180|-2042|99999|10257|9199|||NO COMMENT
2341|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|255|472|166|275|475||86|121|150|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|604|56.28|88.68|49.1|-9127|-5445||4545|5046|||NO COMMENTS
2342|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS  S/N: 142|REDUNDANT HEAD AND CHEST ACCELEROMETERS|NO COMMENTS|307|522|212|318|533||51|197|173|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|902|61.92|91.04|49.3|-3956|-4247|487|5415|5281|||NO COMMENTS
2343|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: ALDERSON RESEARCH LABS S/N: 192|NO COMMENTS|NO COMMENTS|461|517|256|305|488||72|102|114|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|379|47.44|83.44|62.9|-4492|-4129|631||5129|||NO COMMENTS
2359|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: HUMANETICS ,SIN 142|REDUNDANT HEAD AND CHEST ACCELEROMETERS|NO COMMENTS|321|573|250|381|522||166|167|149|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|1236|71.92|102|59.5|-3730|-3844|672|7936|6169|||CNTRH2 IS HEAD RESTRAINT
2360|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: ALDERSON RESEARCH LABS S/N: 192|REDUNDANT HEAD & CHEST ACCELEROMETERS|NO COMMENTS|255|426|162|275|486||99|92|144|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|128|37.04|67.12|42.5|-5601|-3249|356|4178|5293|||NO COMMENTS
2361|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS S/N: 353|UNMODIFIED|NO COMMENTS|370|551|183|222|649||102|135|183|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|303|69.12|105.12|42.2|-1992|-1330|277|||||CNTRH2 IS HEAD RESTRAINT
2362|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 312|NO COMMENTS|NO COMMENTS|300|505|230|289|501|322|89|117|143|||||CN|CENTER POSITION|AB|AIR BAG|BP|B PILLAR|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|305|218.6|223.4|42.9|-5829|-6225|323|||||NO COMMENTS
2367|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 066|NO COMMENTS|NO COMMENTS|360|570|272|320|505|9999|140|165|183|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|861|56|91.8|50.7|-7254|-3638|576|7342|7437|0|0|NO COMMENTS
2368|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 065|NO COMMENTS|NO COMMENTS|322|533|243|337|482||133|186|144|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|218|88.9|124.9|41.5|-3518|-3197|367|5728|5616|||NO COMMENTS
2369|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:ALDERSON,SIN:314|NO COMMENT|NO COMMENT|328|521|203|297|612||109|145|206|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|182|69.6|99.84|40.6|-5112|-6926|291|||||CNTRH2 IS HEAD RESTRAINT
2370|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 065|NO COMMENTS|NO COMMENTS|358|467|233|247|481||68|113|162|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|672|56.4|89.7|58.1|-6676|-8067|605|2549|6411|||LEGS CONTACTED GLOVEBOX
2371|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 066|NO COMMENTS|NO COMMENTS|283|488|230|330|507||90|114|135|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|329|57.6|93.6|45.4|-2382|-2561|508|4911|5298|||NO COMMENTS
2372|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: ALDERSON, S/N:192|NO COMMENTS|NO COMMENTS|292|502|203|308|551||103|131|179|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|997|57.12|86.16|54|-3950|-4238|564|2304|7034|||CNTRH2 IS HEAD RESTRAINT
2373|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: HUMANETICS ,SIN 142|UNMODIFIED|NO COMMENTS|292|510|215|290|568||89|145|178|||||CN|CENTER POSITION|AB|AIR BAG|SB|SEAT BACK|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|515|51.6|87.6|54.4|-3741|-2541|504|7562|6732|||NO COMMENTS
2374|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|MFG: HUMANOID SYSTEMS S/N: 354|NO COMMENTS|NO COMMENTS|526|630|190|274|620||38|135|155|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|456|81.84|110.16|49.7|-6623|-4727|492|||||CNTRH2 IS HESD RESTRAINT
2376|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 066|NO COMMENTS|NO COMMENTS|486|631|242|257|563||65|110|193|||||CN|CENTER POSITION|AB|AIR BAG|BP|B PILLAR|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|666|56.8|90.1|61.9|-3174|-7018|746|2419|9457|||NO COMMENTS
2377|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:ALDERSON S/N: 230|UNMODIFIED|NO COMMENTS|201|505|216|310|582||132|147|180|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|249|57.76|91.28|38.9|-7188|-7531|273|||||CNTRC2 IS HEAD RESTRAINT
2378|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:ALDERSON S/N: 314|UNMODIFIED|NO COMMENTS|401|521|216|305|523||84|122|160|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|286|65.68|93.36|46.2|-4782|-7529|307|||||NO COMMENTS
2380|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE||79|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY, HYBRID 3 S/N:66|UNMODIFIED|NO COMMENTS|335|470|60|1000|517|1000|111|108|119|1000|1000|1000||CN|CENTER POSITION|UN|UNKNOWN|UN|UNKNOWN|OT|OTHER|UN|UNKNOWN|DP|DASHPANEL|NO|NONE|521|88.7|124.7||-4649|-4219||4115|8991|||NO COMMENTS
2390|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 340|NO COMMENTS|NO COMMENTS|265|536|178|295|547|9999|113|170|181|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|HW|HEADER - WINDSHIELD|AB|AIR BAG|NO|NONE|DP|DASHPANEL|SC|STEERING COLUMN|265|54.1|89.7|43.7|-6572|-5912|285|9999|9999|0|0|NO COMMENTS
2398|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: HUMANOID ,SIN 142|NO COMMENTS|NO COMMENTS|257|450|172|267|578||15|122|185|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|773|57.04|93.04|62|-6919|-7350|709|3627|6801|||CNTRH2 IS HR
2404|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 065|NO COMMENTS|NO COMMENTS|469|574|280|315|504||113|137|169|||||CN|CENTER POSITION|AB|AIR BAG|UN|UNKNOWN|AB|AIR BAG|NO|NONE|KR|KNEE RESTRAINT|NO|NONE|412|51.6|87.6|68.7|-6033|-3520|603|8336|2961|||NO COMMENTS
2405|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|312|479|191|154|515||85|111|138|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|628|57.6|93.48|48.5|-2313|-2621||5469|6735|||NO COMMENTS
2406|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID,S/N: 229|UNMODIFIED|NO COMMENTS|389|521|178|312|546||97|140|155|||||CN|CENTER POSITION|HW|HEADER - WINDSHIELD|AB|AIR BAG|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|334|50.64|86.64|51.2|-8176|-6129|469|||||NO COMMENTS
2409|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|383|494|213|265|524||78|123|172|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|601|53.76|89.64|61.6|-3881|-4281||7452|7297|||NO COMMENTS
2412|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 466|NO COMMENTS|NO COMMENTS|475|597|258|308|626||93|150|225|||||CN|CENTER POSITION|HC|CHEST|SB|SEAT BACK|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|443|50.6|86.6|61.8|-946|-699|684|||||NO COMMENTS
2413|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|394|539|263|345|532||97|164|142|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|843|54.36|90.36|61.4|-6235|-6111||4112|6925|||NO COMMENTS
2414|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|398|559|240|305|574||86|157|205|||||CN|CENTER POSITION|BP|B PILLAR|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|653|46.8|82.8|55.3|-1234|-1291||11467|10589|||NO COMMENTS
2427|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|340|563|268|310|471||92|152|122|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|409|50.76|86.64|45.7|-4402|-5164||3570|6733|||NO COMMENTS
2428|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 066|NO COMMENTS|NO COMMENTS|278|467|193|310|535||138|132|136|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|531|59|91.1|44.7|-5949|-5085|469||6246|||NO COMMENTS
2429|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 066|NO COMMENTS|NO COMMENTS|342|545|256|354|576||138|160|160|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|181|81.8|117.8|42.9|-3768|-2188|441|5713|5705|||NO COMMENTS
2430|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG: ALDERSON S/N: 192|REDUNDANT HEAD & CHEST ACCELEROMETERS|NO COMMENTS|349|522|224|298|539||91|130|149|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|554|51.04|87.04|57|-6482|-4804|610|4825|6474|||NO COMMENTS
2434|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANIOD S/N:342|NO COMMENTS|NO COMMENTS|284|475|193|274|462||74|114|155|||||CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|171|55.56|91.56|46.13|-6735|-7824|303|||||NO COMMENTS
2436|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY||M|MALE|||P5|PART 572|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 466|NO COMMENTS|NO COMMENTS|415|613|228|289|561||121|137|238|||||CN|CENTER POSITION|AB|AIR BAG|HW|HEADER - WINDSHIELD|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|225|75|111|47.9|-6510|-7374|416|||||NO COMMENTS
2437|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY: S/N 312|NO COMMENTS|NO COMMENTS|424|637|279|368|592||147|176|200|||||CN|CENTER POSITION|AB|AIR BAG|HW|HEADER - WINDSHIELD|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|231|73|104.2|45.4|-7559|-6495|301|||||NO COMMENTS
2441|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANIOD S/N:342|NO COMMENTS|NO COMMENTS|376|513|231|300|572|1000|61|125|188|-10|-10|-10|-10|CN|CENTER POSITION|NO|NONE|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|299|42.96|78.84|47.63|-4875|-2909|390|||||INJURY CRITERIA DERIVED FROM TRUNCATED DATA
2442|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANIOD S/N:342|NO COMMENTS|NO COMMENTS|373|485|234|305|539|1000|107|180|183|-10|-10|-10|-10|CN|CENTER POSITION|OT|OTHER|OT|OTHER|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|397|74.88|110.76|45.97|-1699|-1895|365|||||CNTRH1-CHIN W/CHEST, CNTRH2-REAR OF HEAD W/HEADREST
2443|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANIOD S/N:342|NO COMMENTS|NO COMMENTS|366|572|216|307|541||91|155|155|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|809|59.64|69.84|52.7|-6557|-6655|474|||||CNTRH2-SUNVISOR
2444|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY||M|MALE|||H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANIOD S/N:290|NO COMMENTS|NO COMMENTS|376|526|249|325|533||97|163|160|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|116|57|93|48|-7308|-8981|324|||||CNTRH2-SUNVISOR
2448|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|HUMANOID SN 245|UNMODIFIED|INST. LOWER LEGS|300|556|246|325|470|9999|97|117|163|9999|9999|9999|9999|CN|CENTER POSITION|DP|DASHPANEL|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|1143|69.72|100.08|50.3|-2060|-3774|99999|9999|10419|0|0|NO COMMENTS
2449|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANIOD S/N:342|NO COMMENTS|NO COMMENTS|353|622|180|302|508|9999|150|145|130|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|344|63.96|99.84|52.4|-7977|-7371|422|9999|9999|0|0|CNTRH2-SUNVISOR
2450|1|02|RIGHT FRONT SEAT|P5|PART 572 DUMMY|99|M|MALE|999|999|P5|PART 572|50|50 PERCENTILE|MFG:HUMANIOD S/N:1020|NO COMMENTS|NO COMMENTS|300|523|203|267|498|9999|122|135|178|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|167|55.68|66.12|45.6|-7425|-7193|426|9999|9999|0|0|CNTRH2-SUNVISOR
2452|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|435|613|257|350|560|9999|135|200|181|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|474|62.4|98.4|41.6|-4693|-3796|9999|5338|8716|0|0|NO COMMENTS
2453|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:64|NO COMMENTS|NO COMMENTS|313|574|233|345|546|9999|123|123|165|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|419|69.72|105.72|44.7|-4608|-3535|9999|3485|5667|0|0|CNTRH2-HEADREST
2454|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|H3|HYBRID III|50|50 PERCENTILE|MFG:HUMANOID S/N:061|NO COMMENTS|NO COMMENTS|346|619|208|310|525|9999|124|159|153|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|529|66|97.32|49.1|-4670|-3719|449|4785|7743|0|0|NO COMMENTS
